ancillary_purchase_id,booking_id,item_id,item_type,item_name,quantity,unit_price_usd,total_price_usd
ANCP0000342,BKG000326,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000343,BKG000327,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000344,BKG000328,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000345,BKG000329,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000346,BKG000331,ANC08,lounge,Lounge Access ABJ,1,30.0,30.0
ANCP0000347,BKG000332,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0000348,BKG000334,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0000349,BKG000334,ANC05,seat,Extra Legroom Seat,1,24.42,24.42
ANCP0000350,BKG000335,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000351,BKG000336,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0000352,BKG000337,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000353,BKG000338,ANC10,priority,Priority Boarding,1,9.19,9.19
ANCP0000354,BKG000338,ANC01,baggage,Extra Bag 23kg,1,26.81,26.81
ANCP0000355,BKG000339,ANC11,priority,Fast Track Security,1,19.57,19.57
ANCP0000356,BKG000339,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0000357,BKG000340,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0000358,BKG000341,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0000359,BKG000342,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0000360,BKG000343,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000361,BKG000345,ANC06,meal,Hot Meal Upgrade,1,13.64,13.64
ANCP0000362,BKG000345,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0000363,BKG000346,ANC06,meal,Hot Meal Upgrade,1,12.0,12.0
ANCP0000364,BKG000347,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0000365,BKG000350,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000366,BKG000353,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000367,BKG000354,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000368,BKG000356,ANC06,meal,Hot Meal Upgrade,1,12.0,12.0
ANCP0000369,BKG000357,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000370,BKG000358,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0000371,BKG000360,ANC04,seat,Preferred Seat,1,19.64,19.64
ANCP0000372,BKG000360,ANC06,meal,Hot Meal Upgrade,1,16.36,16.36
ANCP0000373,BKG000361,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000374,BKG000363,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0000375,BKG000364,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000376,BKG000365,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000377,BKG000366,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0000378,BKG000367,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0000379,BKG000368,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0000380,BKG000368,ANC06,meal,Hot Meal Upgrade,1,19.57,19.57
ANCP0000381,BKG000369,ANC05,seat,Extra Legroom Seat,1,31.7,31.7
ANCP0000382,BKG000369,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0000383,BKG000370,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0000384,BKG000371,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0000385,BKG000372,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0000386,BKG000372,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0000387,BKG000374,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0000388,BKG000375,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0000389,BKG000376,ANC11,priority,Fast Track Security,1,15.0,15.0
ANCP0000390,BKG000376,ANC06,meal,Hot Meal Upgrade,1,15.0,15.0
ANCP0000391,BKG000377,ANC10,priority,Priority Boarding,1,9.19,9.19
ANCP0000392,BKG000377,ANC05,seat,Extra Legroom Seat,1,26.81,26.81
ANCP0000393,BKG000378,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000394,BKG000379,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000395,BKG000380,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000396,BKG000381,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0000397,BKG000381,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0000398,BKG000382,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000399,BKG000383,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0000400,BKG000384,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
ANCP0000401,BKG000385,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000402,BKG000386,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0000403,BKG000386,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0000404,BKG000387,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0000405,BKG000388,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000406,BKG000389,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
ANCP0000407,BKG000390,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000408,BKG000391,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000409,BKG000393,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000410,BKG000394,ANC04,seat,Preferred Seat,1,13.71,13.71
ANCP0000411,BKG000394,ANC08,lounge,Lounge Access ABJ,1,34.29,34.29
ANCP0000412,BKG000395,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000413,BKG000396,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000414,BKG000397,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000415,BKG000399,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000416,BKG000400,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0000417,BKG000401,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000418,BKG000402,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0000419,BKG000403,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0000420,BKG000403,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0000421,BKG000405,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000422,BKG000406,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000423,BKG000408,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0000424,BKG000409,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000425,BKG000410,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
ANCP0000426,BKG000411,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000427,BKG000412,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0000428,BKG000413,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000429,BKG000414,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000430,BKG000415,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000431,BKG000416,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000432,BKG000417,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0000433,BKG000418,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0000434,BKG000421,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000435,BKG000422,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0000436,BKG000422,ANC01,baggage,Extra Bag 23kg,1,29.3,29.3
ANCP0000437,BKG000423,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0000438,BKG000424,ANC04,seat,Preferred Seat,1,33.23,33.23
ANCP0000439,BKG000424,ANC03,seat,Standard Seat,1,14.77,14.77
ANCP0000440,BKG000425,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0000441,BKG000426,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000442,BKG000427,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000443,BKG000428,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000444,BKG000429,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000445,BKG000430,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000446,BKG000431,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000447,BKG000432,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000448,BKG000433,ANC03,seat,Standard Seat,1,14.77,14.77
ANCP0000449,BKG000433,ANC04,seat,Preferred Seat,1,33.23,33.23
ANCP0000450,BKG000434,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000451,BKG000435,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000452,BKG000436,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0000453,BKG000436,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0000454,BKG000438,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000455,BKG000439,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0000456,BKG000440,ANC03,seat,Standard Seat,1,14.77,14.77
ANCP0000457,BKG000440,ANC04,seat,Preferred Seat,1,33.23,33.23
ANCP0000458,BKG000441,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000459,BKG000442,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000460,BKG000443,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0000461,BKG000445,ANC01,baggage,Extra Bag 23kg,1,39.07,39.07
ANCP0000462,BKG000445,ANC03,seat,Standard Seat,1,8.93,8.93
ANCP0000463,BKG000446,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000464,BKG000447,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000465,BKG000448,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0000466,BKG000448,ANC01,baggage,Extra Bag 23kg,1,29.3,29.3
ANCP0000467,BKG000449,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000468,BKG000450,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0000469,BKG000450,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0000470,BKG000451,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000471,BKG000452,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0000472,BKG000452,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0000473,BKG000453,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000474,BKG000454,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0000475,BKG000455,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000476,BKG000456,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000477,BKG000457,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000478,BKG000458,ANC03,seat,Standard Seat,1,14.77,14.77
ANCP0000479,BKG000458,ANC04,seat,Preferred Seat,1,33.23,33.23
ANCP0000480,BKG000459,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000481,BKG000460,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000482,BKG000461,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000483,BKG000462,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
ANCP0000484,BKG000463,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000485,BKG000464,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000486,BKG000465,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000487,BKG000466,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000488,BKG000467,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0000489,BKG000468,ANC03,seat,Standard Seat,1,24.0,24.0
ANCP0000490,BKG000468,ANC03,seat,Standard Seat,1,24.0,24.0
ANCP0000491,BKG000469,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000492,BKG000470,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000493,BKG000472,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0000494,BKG000473,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0000495,BKG000474,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0000496,BKG000474,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0000497,BKG000475,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0000498,BKG000475,ANC01,baggage,Extra Bag 23kg,1,24.42,24.42
ANCP0000499,BKG000476,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000500,BKG000478,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000501,BKG000479,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0000502,BKG000479,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0000503,BKG000480,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000504,BKG000482,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0000505,BKG000483,ANC01,baggage,Extra Bag 23kg,1,33.6,33.6
ANCP0000506,BKG000483,ANC06,meal,Hot Meal Upgrade,1,14.4,14.4
ANCP0000507,BKG000484,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000508,BKG000485,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0000509,BKG000486,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000510,BKG000487,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000511,BKG000488,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000512,BKG000489,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000513,BKG000490,ANC08,lounge,Lounge Access ABJ,1,36.0,36.0
ANCP0000514,BKG000491,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0000515,BKG000492,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000516,BKG000492,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000517,BKG000493,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000518,BKG000494,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000519,BKG000497,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0000520,BKG000498,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000521,BKG000499,ANC11,priority,Fast Track Security,1,10.8,10.8
ANCP0000522,BKG000499,ANC01,baggage,Extra Bag 23kg,1,25.2,25.2
ANCP0000523,BKG000500,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000524,BKG000501,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0000525,BKG000502,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0000526,BKG000503,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000527,BKG000504,ANC11,priority,Fast Track Security,1,10.8,10.8
ANCP0000528,BKG000504,ANC01,baggage,Extra Bag 23kg,1,25.2,25.2
ANCP0000529,BKG000506,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0000530,BKG000508,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000531,BKG000509,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000532,BKG000511,ANC06,meal,Hot Meal Upgrade,1,12.0,12.0
ANCP0000533,BKG000512,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0000534,BKG000513,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0000535,BKG000514,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000536,BKG000517,ANC06,meal,Hot Meal Upgrade,1,10.8,10.8
ANCP0000537,BKG000517,ANC01,baggage,Extra Bag 23kg,1,25.2,25.2
ANCP0000538,BKG000518,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000539,BKG000518,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000540,BKG000519,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0000541,BKG000519,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000542,BKG000520,ANC11,priority,Fast Track Security,1,12.0,12.0
ANCP0000543,BKG000521,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000544,BKG000522,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000545,BKG000523,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0000546,BKG000524,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000547,BKG000526,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0000548,BKG000527,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0000549,BKG000527,ANC05,seat,Extra Legroom Seat,1,24.42,24.42
ANCP0000550,BKG000528,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000551,BKG000530,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000552,BKG000531,ANC03,seat,Standard Seat,1,6.7,6.7
ANCP0000553,BKG000531,ANC01,baggage,Extra Bag 23kg,1,29.3,29.3
ANCP0000554,BKG000532,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000555,BKG000534,ANC08,lounge,Lounge Access ABJ,1,36.0,36.0
ANCP0000556,BKG000535,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000557,BKG000536,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0000558,BKG000536,ANC11,priority,Fast Track Security,1,19.57,19.57
ANCP0000559,BKG000538,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000560,BKG000539,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0000561,BKG000539,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0000562,BKG000540,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0000563,BKG000541,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000564,BKG000542,ANC03,seat,Standard Seat,1,12.52,12.52
ANCP0000565,BKG000542,ANC06,meal,Hot Meal Upgrade,1,23.48,23.48
ANCP0000566,BKG000544,ANC08,lounge,Lounge Access ABJ,1,30.0,30.0
ANCP0000567,BKG000545,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000568,BKG000546,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0000569,BKG000548,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000570,BKG000549,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000571,BKG000550,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0000572,BKG000552,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000573,BKG000553,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000574,BKG000555,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0000575,BKG000556,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0000576,BKG000557,ANC08,lounge,Lounge Access ABJ,1,36.0,36.0
ANCP0000577,BKG000558,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0000578,BKG000558,ANC04,seat,Preferred Seat,1,15.0,15.0
ANCP0000579,BKG000559,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0000580,BKG000562,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0000581,BKG000562,ANC01,baggage,Extra Bag 23kg,1,31.7,31.7
ANCP0000582,BKG000563,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0000583,BKG000564,ANC06,meal,Hot Meal Upgrade,1,19.57,19.57
ANCP0000584,BKG000564,ANC03,seat,Standard Seat,1,10.43,10.43
ANCP0000585,BKG000565,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000586,BKG000566,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000587,BKG000567,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0000588,BKG000567,ANC06,meal,Hot Meal Upgrade,1,13.64,13.64
ANCP0000589,BKG000568,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000590,BKG000569,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000591,BKG000570,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000592,BKG000571,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000593,BKG000572,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000594,BKG000573,ANC06,meal,Hot Meal Upgrade,1,13.64,13.64
ANCP0000595,BKG000573,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0000596,BKG000574,ANC10,priority,Priority Boarding,1,13.33,13.33
ANCP0000597,BKG000574,ANC06,meal,Hot Meal Upgrade,1,16.67,16.67
ANCP0000598,BKG000575,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0000599,BKG000576,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000600,BKG000577,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0000601,BKG000578,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000602,BKG000580,ANC06,meal,Hot Meal Upgrade,1,12.0,12.0
ANCP0000603,BKG000583,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0000604,BKG000584,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000605,BKG000585,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000606,BKG000586,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000607,BKG000587,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000608,BKG000587,ANC10,priority,Priority Boarding,1,12.0,12.0
ANCP0000609,BKG000588,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000610,BKG000589,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000611,BKG000590,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0000612,BKG000592,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000613,BKG000593,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0000614,BKG000594,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0000615,BKG000595,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000616,BKG000596,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000617,BKG000597,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000618,BKG000598,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000619,BKG000599,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000620,BKG000600,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000621,BKG000601,ANC02,baggage,Extra Bag 32kg,1,36.0,36.0
ANCP0000622,BKG000602,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000623,BKG000603,ANC02,baggage,Extra Bag 32kg,1,48.0,48.0
ANCP0000624,BKG000604,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000625,BKG000605,ANC05,seat,Extra Legroom Seat,1,30.0,30.0
ANCP0000626,BKG000606,ANC05,seat,Extra Legroom Seat,1,39.07,39.07
ANCP0000627,BKG000606,ANC03,seat,Standard Seat,1,8.93,8.93
ANCP0000628,BKG000608,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000629,BKG000609,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000630,BKG000610,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0000631,BKG000611,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0000632,BKG000614,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0000633,BKG000614,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0000634,BKG000616,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000635,BKG000617,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000636,BKG000618,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000637,BKG000619,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000638,BKG000620,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0000639,BKG000622,ANC04,seat,Preferred Seat,1,20.77,20.77
ANCP0000640,BKG000622,ANC03,seat,Standard Seat,1,9.23,9.23
ANCP0000641,BKG000623,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0000642,BKG000625,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000643,BKG000626,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000644,BKG000627,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000645,BKG000628,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000646,BKG000629,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000647,BKG000630,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0000648,BKG000631,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000649,BKG000632,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000650,BKG000633,ANC04,seat,Preferred Seat,1,12.0,12.0
ANCP0000651,BKG000634,ANC03,seat,Standard Seat,1,12.0,12.0
ANCP0000652,BKG000637,ANC01,baggage,Extra Bag 23kg,1,36.0,36.0
ANCP0000653,BKG000638,ANC10,priority,Priority Boarding,1,14.4,14.4
ANCP0000654,BKG000638,ANC04,seat,Preferred Seat,1,21.6,21.6
ANCP0000655,BKG000639,ANC05,seat,Extra Legroom Seat,1,36.0,36.0
ANCP0000656,BKG000640,ANC04,seat,Preferred Seat,1,24.92,24.92
ANCP0000657,BKG000640,ANC03,seat,Standard Seat,1,11.08,11.08
ANCP0000658,BKG000641,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000659,BKG000642,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000660,BKG000646,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000661,BKG000647,ANC04,seat,Preferred Seat,1,18.0,18.0
ANCP0000662,BKG000648,ANC04,seat,Preferred Seat,1,16.36,16.36
ANCP0000663,BKG000648,ANC11,priority,Fast Track Security,1,13.64,13.64
ANCP0000664,BKG000649,ANC03,seat,Standard Seat,1,18.0,18.0
ANCP0000665,BKG000650,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000666,BKG000651,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000667,BKG000653,ANC07,meal,Premium Meal,1,18.0,18.0
ANCP0000668,BKG000654,ANC01,baggage,Extra Bag 23kg,1,30.0,30.0
ANCP0000669,BKG000656,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000670,BKG000657,ANC05,seat,Extra Legroom Seat,1,31.7,31.7
ANCP0000671,BKG000657,ANC04,seat,Preferred Seat,1,16.3,16.3
ANCP0000672,BKG000658,ANC10,priority,Priority Boarding,1,18.0,18.0
ANCP0000673,BKG000659,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0000674,BKG000660,ANC03,seat,Standard Seat,1,5.58,5.58
ANCP0000675,BKG000660,ANC05,seat,Extra Legroom Seat,1,24.42,24.42
ANCP0000676,BKG000661,ANC06,meal,Hot Meal Upgrade,1,18.0,18.0
ANCP0000677,BKG000662,ANC07,meal,Premium Meal,1,18.0,18.0
ANCP0000678,BKG000663,ANC11,priority,Fast Track Security,1,18.0,18.0
ANCP0000679,BKG000664,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0000680,BKG000664,ANC03,seat,Standard Seat,1,15.0,15.0
ANCP0000681,BKG000666,ANC07,meal,Premium Meal,1,18.0,18.0
