loyalty_txn_id,customer_id,txn_date,txn_type,miles_amount,related_booking_id,description
LTX0000242,CUST0280,2024-11-16 00:00:00,Earn,823,BKG000761,Miles earned from flight booking (tier=Explorer)
LTX0000243,CUST0192,2024-12-01 00:00:00,Earn,555,BKG000762,Miles earned from flight booking (tier=Silver)
LTX0000244,CUST0290,2024-11-23 00:00:00,Earn,348,BKG000771,Miles earned from flight booking (tier=Explorer)
LTX0000245,CUST0108,2024-12-14 00:00:00,Earn,630,BKG000772,Miles earned from flight booking (tier=Gold)
LTX0000246,CUST0025,2024-12-26 00:00:00,Earn,385,BKG000775,Miles earned from flight booking (tier=Silver)
LTX0000247,CUST0264,2024-11-26 00:00:00,Earn,148,BKG000778,Miles earned from flight booking (tier=Silver)
LTX0000248,CUST0151,2024-11-06 00:00:00,Earn,463,BKG000786,Miles earned from flight booking (tier=Gold)
LTX0000249,CUST0109,2024-11-11 00:00:00,Earn,195,BKG000788,Miles earned from flight booking (tier=Gold)
LTX0000250,CUST0025,2024-11-12 00:00:00,Earn,263,BKG000791,Miles earned from flight booking (tier=Silver)
LTX0000251,CUST0064,2024-11-20 00:00:00,Earn,160,BKG000793,Miles earned from flight booking (tier=Explorer)
LTX0000252,CUST0112,2024-11-12 00:00:00,Earn,119,BKG000794,Miles earned from flight booking (tier=Explorer)
LTX0000253,CUST0255,2024-11-20 00:00:00,Earn,247,BKG000795,Miles earned from flight booking (tier=Gold)
LTX0000254,CUST0154,2024-11-25 00:00:00,Earn,506,BKG000796,Miles earned from flight booking (tier=Gold)
LTX0000255,CUST0009,2024-11-23 00:00:00,Earn,72,BKG000797,Miles earned from flight booking (tier=Explorer)
LTX0000256,CUST0254,2024-11-30 00:00:00,Earn,132,BKG000799,Miles earned from flight booking (tier=Explorer)
LTX0000257,CUST0134,2024-11-09 00:00:00,Earn,144,BKG000803,Miles earned from flight booking (tier=Silver)
LTX0000258,CUST0286,2024-12-05 00:00:00,Earn,224,BKG000804,Miles earned from flight booking (tier=Gold)
LTX0000259,CUST0229,2024-11-22 00:00:00,Earn,99,BKG000807,Miles earned from flight booking (tier=Explorer)
LTX0000260,CUST0286,2024-12-14 00:00:00,Earn,147,BKG000812,Miles earned from flight booking (tier=Gold)
LTX0000261,CUST0237,2024-12-05 00:00:00,Earn,156,BKG000816,Miles earned from flight booking (tier=Silver)
LTX0000262,CUST0104,2025-01-01 00:00:00,Earn,98,BKG000818,Miles earned from flight booking (tier=Silver)
LTX0000263,CUST0055,2024-11-12 00:00:00,Earn,153,BKG000819,Miles earned from flight booking (tier=Explorer)
LTX0000264,CUST0118,2024-11-19 00:00:00,Earn,128,BKG000821,Miles earned from flight booking (tier=Explorer)
LTX0000265,CUST0250,2024-11-27 00:00:00,Earn,149,BKG000826,Miles earned from flight booking (tier=Explorer)
LTX0000266,CUST0113,2024-12-02 00:00:00,Earn,136,BKG000831,Miles earned from flight booking (tier=Explorer)
LTX0000267,CUST0133,2024-12-12 00:00:00,Earn,100,BKG000832,Miles earned from flight booking (tier=Explorer)
LTX0000268,CUST0250,2024-11-16 00:00:00,Earn,104,BKG000833,Miles earned from flight booking (tier=Explorer)
LTX0000269,CUST0185,2024-11-08 00:00:00,Earn,71,BKG000834,Miles earned from flight booking (tier=Explorer)
LTX0000270,CUST0223,2024-12-19 00:00:00,Earn,204,BKG000835,Miles earned from flight booking (tier=Silver)
LTX0000271,CUST0004,2024-12-03 00:00:00,Earn,90,BKG000837,Miles earned from flight booking (tier=Explorer)
LTX0000272,CUST0129,2024-12-31 00:00:00,Earn,86,BKG000841,Miles earned from flight booking (tier=Explorer)
LTX0000273,CUST0147,2024-12-13 00:00:00,Earn,148,BKG000843,Miles earned from flight booking (tier=Explorer)
LTX0000274,CUST0115,2024-11-14 00:00:00,Earn,81,BKG000846,Miles earned from flight booking (tier=Explorer)
LTX0000275,CUST0254,2024-11-14 00:00:00,Earn,112,BKG000847,Miles earned from flight booking (tier=Explorer)
LTX0000276,CUST0083,2024-12-30 00:00:00,Earn,93,BKG000850,Miles earned from flight booking (tier=Explorer)
LTX0000277,CUST0033,2024-11-19 00:00:00,Earn,340,BKG000851,Miles earned from flight booking (tier=Explorer)
LTX0000278,CUST0211,2024-11-04 00:00:00,Earn,299,BKG000854,Miles earned from flight booking (tier=Gold)
LTX0000279,CUST0028,2024-12-22 00:00:00,Earn,321,BKG000855,Miles earned from flight booking (tier=Gold)
LTX0000280,CUST0067,2025-01-02 00:00:00,Earn,479,BKG000857,Miles earned from flight booking (tier=Explorer)
LTX0000281,CUST0272,2024-12-28 00:00:00,Earn,240,BKG000863,Miles earned from flight booking (tier=Explorer)
LTX0000282,CUST0118,2024-11-04 00:00:00,Earn,256,BKG000867,Miles earned from flight booking (tier=Explorer)
LTX0000283,CUST0108,2024-11-16 00:00:00,Earn,757,BKG000868,Miles earned from flight booking (tier=Gold)
LTX0000284,CUST0040,2024-11-08 00:00:00,Earn,341,BKG000874,Miles earned from flight booking (tier=Silver)
LTX0000285,CUST0098,2024-11-30 00:00:00,Earn,389,BKG000879,Miles earned from flight booking (tier=Gold)
LTX0000286,CUST0031,2025-01-02 00:00:00,Earn,404,BKG000880,Miles earned from flight booking (tier=Gold)
LTX0000287,CUST0031,2024-12-15 00:00:00,Earn,288,BKG000885,Miles earned from flight booking (tier=Gold)
LTX0000288,CUST0106,2024-11-26 00:00:00,Earn,223,BKG000886,Miles earned from flight booking (tier=Explorer)
LTX0000289,CUST0055,2024-11-28 00:00:00,Earn,201,BKG000887,Miles earned from flight booking (tier=Explorer)
LTX0000290,CUST0219,2024-11-12 00:00:00,Earn,260,BKG000891,Miles earned from flight booking (tier=Explorer)
LTX0000291,CUST0067,2024-12-02 00:00:00,Earn,215,BKG000895,Miles earned from flight booking (tier=Explorer)
LTX0000292,CUST0198,2024-11-30 00:00:00,Earn,375,BKG000896,Miles earned from flight booking (tier=Silver)
LTX0000293,CUST0056,2024-11-22 00:00:00,Earn,234,BKG000897,Miles earned from flight booking (tier=Gold)
LTX0000294,CUST0264,2024-11-19 00:00:00,Earn,783,BKG000898,Miles earned from flight booking (tier=Silver)
LTX0000295,CUST0157,2024-11-24 00:00:00,Earn,326,BKG000899,Miles earned from flight booking (tier=Silver)
LTX0000296,CUST0154,2024-12-11 00:00:00,Earn,234,BKG000904,Miles earned from flight booking (tier=Gold)
LTX0000297,CUST0220,2024-11-07 00:00:00,Earn,329,BKG000913,Miles earned from flight booking (tier=Explorer)
LTX0000298,CUST0168,2024-11-12 00:00:00,Earn,197,BKG000916,Miles earned from flight booking (tier=Explorer)
LTX0000299,CUST0165,2024-11-06 00:00:00,Earn,136,BKG000917,Miles earned from flight booking (tier=Silver)
LTX0000300,CUST0098,2024-11-12 00:00:00,Earn,1432,BKG000918,Miles earned from flight booking (tier=Gold)
LTX0000301,CUST0009,2024-12-10 00:00:00,Earn,413,BKG000920,Miles earned from flight booking (tier=Explorer)
LTX0000302,CUST0061,2024-12-03 00:00:00,Earn,378,BKG000923,Miles earned from flight booking (tier=Silver)
LTX0000303,CUST0031,2025-01-01 00:00:00,Earn,375,BKG000924,Miles earned from flight booking (tier=Gold)
LTX0000304,CUST0257,2024-12-25 00:00:00,Earn,256,BKG000929,Miles earned from flight booking (tier=Explorer)
LTX0000305,CUST0099,2024-12-14 00:00:00,Earn,289,BKG000931,Miles earned from flight booking (tier=Explorer)
LTX0000306,CUST0098,2024-11-08 00:00:00,Earn,399,BKG000933,Miles earned from flight booking (tier=Gold)
LTX0000307,CUST0032,2024-11-25 00:00:00,Earn,174,BKG000935,Miles earned from flight booking (tier=Explorer)
LTX0000308,CUST0192,2024-12-21 00:00:00,Earn,175,BKG000936,Miles earned from flight booking (tier=Silver)
LTX0000309,CUST0032,2024-12-23 00:00:00,Earn,196,BKG000938,Miles earned from flight booking (tier=Explorer)
LTX0000310,CUST0143,2024-12-19 00:00:00,Earn,458,BKG000942,Miles earned from flight booking (tier=Explorer)
LTX0000311,CUST0047,2024-12-17 00:00:00,Earn,286,BKG000946,Miles earned from flight booking (tier=Silver)
LTX0000312,CUST0238,2024-12-05 00:00:00,Earn,460,BKG000947,Miles earned from flight booking (tier=Gold)
LTX0000313,CUST0186,2024-11-27 00:00:00,Earn,322,BKG000948,Miles earned from flight booking (tier=Explorer)
LTX0000314,CUST0104,2024-11-04 00:00:00,Earn,446,BKG000951,Miles earned from flight booking (tier=Silver)
LTX0000315,CUST0026,2024-11-17 00:00:00,Earn,253,BKG000960,Miles earned from flight booking (tier=Explorer)
LTX0000316,CUST0286,2024-11-14 00:00:00,Earn,709,BKG000962,Miles earned from flight booking (tier=Gold)
LTX0000317,CUST0118,2024-12-14 00:00:00,Earn,311,BKG000967,Miles earned from flight booking (tier=Explorer)
LTX0000318,CUST0121,2024-11-29 00:00:00,Earn,125,BKG000968,Miles earned from flight booking (tier=Explorer)
LTX0000319,CUST0220,2024-11-17 00:00:00,Earn,231,BKG000970,Miles earned from flight booking (tier=Explorer)
LTX0000320,CUST0192,2024-12-03 00:00:00,Earn,192,BKG000974,Miles earned from flight booking (tier=Silver)
LTX0000321,CUST0008,2024-12-06 00:00:00,Earn,182,BKG000977,Miles earned from flight booking (tier=Explorer)
LTX0000322,CUST0041,2024-12-09 00:00:00,Earn,1044,BKG000990,Miles earned from flight booking (tier=Silver)
LTX0000323,CUST0113,2024-12-30 00:00:00,Earn,180,BKG000993,Miles earned from flight booking (tier=Explorer)
LTX0000324,CUST0032,2025-01-02 00:00:00,Earn,165,BKG000997,Miles earned from flight booking (tier=Explorer)
LTX0000325,CUST0200,2024-12-15 00:00:00,Earn,196,BKG000999,Miles earned from flight booking (tier=Explorer)
LTX0000326,CUST0115,2024-12-18 00:00:00,Earn,122,BKG001000,Miles earned from flight booking (tier=Explorer)
LTX0000327,CUST0186,2024-12-11 00:00:00,Earn,145,BKG001005,Miles earned from flight booking (tier=Explorer)
LTX0000328,CUST0047,2024-12-05 00:00:00,Earn,238,BKG001008,Miles earned from flight booking (tier=Silver)
LTX0000329,CUST0001,2024-12-02 00:00:00,Earn,273,BKG001010,Miles earned from flight booking (tier=Gold)
LTX0000330,CUST0273,2024-11-17 00:00:00,Earn,540,BKG001014,Miles earned from flight booking (tier=Gold)
LTX0000331,CUST0098,2024-11-25 00:00:00,Earn,402,BKG001015,Miles earned from flight booking (tier=Gold)
LTX0000332,CUST0188,2024-11-29 00:00:00,Earn,237,BKG001020,Miles earned from flight booking (tier=Silver)
LTX0000333,CUST0048,2024-12-19 00:00:00,Earn,248,BKG001024,Miles earned from flight booking (tier=Explorer)
LTX0000334,CUST0198,2024-11-29 00:00:00,Earn,1365,BKG001034,Miles earned from flight booking (tier=Silver)
LTX0000335,CUST0289,2024-11-09 00:00:00,Earn,575,BKG001035,Miles earned from flight booking (tier=Explorer)
LTX0000336,CUST0255,2024-11-11 00:00:00,Earn,853,BKG001036,Miles earned from flight booking (tier=Gold)
LTX0000337,CUST0220,2024-12-23 00:00:00,Earn,2378,BKG001037,Miles earned from flight booking (tier=Explorer)
LTX0000338,CUST0273,2024-11-08 00:00:00,Earn,1336,BKG001038,Miles earned from flight booking (tier=Gold)
LTX0000339,CUST0293,2024-12-11 00:00:00,Earn,1128,BKG001039,Miles earned from flight booking (tier=Explorer)
LTX0000340,CUST0242,2024-12-08 00:00:00,Earn,1352,BKG001042,Miles earned from flight booking (tier=Gold)
LTX0000341,CUST0250,2024-11-15 00:00:00,Earn,454,BKG001043,Miles earned from flight booking (tier=Explorer)
LTX0000342,CUST0102,2024-12-29 00:00:00,Earn,747,BKG001046,Miles earned from flight booking (tier=Explorer)
LTX0000343,CUST0293,2024-11-23 00:00:00,Earn,983,BKG001047,Miles earned from flight booking (tier=Explorer)
LTX0000344,CUST0067,2024-11-24 00:00:00,Earn,694,BKG001051,Miles earned from flight booking (tier=Explorer)
LTX0000345,CUST0257,2024-12-01 00:00:00,Earn,436,BKG001067,Miles earned from flight booking (tier=Explorer)
LTX0000346,CUST0256,2024-12-19 00:00:00,Earn,586,BKG001069,Miles earned from flight booking (tier=Explorer)
LTX0000347,CUST0106,2024-11-20 00:00:00,Earn,776,BKG001071,Miles earned from flight booking (tier=Explorer)
LTX0000348,CUST0211,2024-11-10 00:00:00,Earn,2722,BKG001072,Miles earned from flight booking (tier=Gold)
LTX0000349,CUST0118,2024-12-13 00:00:00,Earn,482,BKG001073,Miles earned from flight booking (tier=Explorer)
LTX0000350,CUST0064,2024-11-11 00:00:00,Earn,1115,BKG001074,Miles earned from flight booking (tier=Explorer)
LTX0000351,CUST0190,2024-11-23 00:00:00,Earn,1094,BKG001075,Miles earned from flight booking (tier=Explorer)
LTX0000352,CUST0192,2024-12-21 00:00:00,Earn,404,BKG001078,Miles earned from flight booking (tier=Silver)
LTX0000353,CUST0112,2024-12-22 00:00:00,Earn,125,BKG001081,Miles earned from flight booking (tier=Explorer)
LTX0000354,CUST0248,2024-12-19 00:00:00,Earn,377,BKG001086,Miles earned from flight booking (tier=Silver)
LTX0000355,CUST0252,2024-11-15 00:00:00,Earn,346,BKG001088,Miles earned from flight booking (tier=Gold)
LTX0000356,CUST0031,2024-12-07 00:00:00,Earn,347,BKG001089,Miles earned from flight booking (tier=Gold)
LTX0000357,CUST0106,2024-11-27 00:00:00,Earn,424,BKG001090,Miles earned from flight booking (tier=Explorer)
LTX0000358,CUST0125,2024-12-05 00:00:00,Earn,312,BKG001093,Miles earned from flight booking (tier=Silver)
LTX0000359,CUST0017,2024-12-26 00:00:00,Earn,1172,BKG001094,Miles earned from flight booking (tier=Gold)
LTX0000360,CUST0143,2025-01-01 00:00:00,Earn,131,BKG001095,Miles earned from flight booking (tier=Explorer)
LTX0000361,CUST0193,2024-11-27 00:00:00,Earn,451,BKG001097,Miles earned from flight booking (tier=Gold)
LTX0000362,CUST0292,2024-11-26 00:00:00,Earn,347,BKG001098,Miles earned from flight booking (tier=Gold)
LTX0000363,CUST0279,2024-12-07 00:00:00,Earn,372,BKG001099,Miles earned from flight booking (tier=Gold)
LTX0000364,CUST0144,2024-12-05 00:00:00,Earn,331,BKG001101,Miles earned from flight booking (tier=Explorer)
LTX0000365,CUST0008,2024-12-06 00:00:00,Earn,217,BKG001102,Miles earned from flight booking (tier=Explorer)
LTX0000366,CUST0262,2024-12-18 00:00:00,Earn,481,BKG001109,Miles earned from flight booking (tier=Explorer)
LTX0000367,CUST0227,2024-12-14 00:00:00,Earn,1043,BKG001110,Miles earned from flight booking (tier=Gold)
LTX0000368,CUST0170,2024-11-17 00:00:00,Earn,449,BKG001111,Miles earned from flight booking (tier=Silver)
LTX0000369,CUST0220,2024-12-21 00:00:00,Earn,208,BKG001113,Miles earned from flight booking (tier=Explorer)
LTX0000370,CUST0290,2024-12-30 00:00:00,Earn,167,BKG001114,Miles earned from flight booking (tier=Explorer)
LTX0000371,CUST0171,2024-11-21 00:00:00,Earn,1308,BKG001118,Miles earned from flight booking (tier=Gold)
LTX0000372,CUST0236,2024-11-12 00:00:00,Earn,372,BKG001119,Miles earned from flight booking (tier=Explorer)
LTX0000373,CUST0185,2024-11-21 00:00:00,Earn,169,BKG001122,Miles earned from flight booking (tier=Explorer)
LTX0000374,CUST0090,2024-12-10 00:00:00,Earn,308,BKG001123,Miles earned from flight booking (tier=Gold)
LTX0000375,CUST0090,2024-11-10 00:00:00,Earn,666,BKG001126,Miles earned from flight booking (tier=Gold)
LTX0000376,CUST0025,2024-11-26 00:00:00,Earn,257,BKG001128,Miles earned from flight booking (tier=Silver)
LTX0000377,CUST0133,2024-11-20 00:00:00,Earn,282,BKG001131,Miles earned from flight booking (tier=Explorer)
LTX0000378,CUST0090,2025-01-01 00:00:00,Earn,791,BKG001143,Miles earned from flight booking (tier=Gold)
LTX0000379,CUST0177,2024-12-04 00:00:00,Earn,232,BKG001144,Miles earned from flight booking (tier=Explorer)
LTX0000380,CUST0194,2024-11-23 00:00:00,Earn,259,BKG001145,Miles earned from flight booking (tier=Silver)
LTX0000381,CUST0004,2024-12-18 00:00:00,Earn,322,BKG001148,Miles earned from flight booking (tier=Explorer)
LTX0000382,CUST0115,2025-01-02 00:00:00,Earn,94,BKG001151,Miles earned from flight booking (tier=Explorer)
LTX0000383,CUST0078,2024-12-19 00:00:00,Earn,326,BKG001158,Miles earned from flight booking (tier=Gold)
LTX0000384,CUST0084,2024-11-27 00:00:00,Earn,259,BKG001161,Miles earned from flight booking (tier=Silver)
LTX0000385,CUST0199,2024-12-10 00:00:00,Earn,308,BKG001167,Miles earned from flight booking (tier=Silver)
LTX0000386,CUST0083,2024-12-17 00:00:00,Earn,94,BKG001168,Miles earned from flight booking (tier=Explorer)
LTX0000387,CUST0104,2024-12-30 00:00:00,Earn,99,BKG001169,Miles earned from flight booking (tier=Silver)
LTX0000388,CUST0134,2024-12-09 00:00:00,Earn,162,BKG001172,Miles earned from flight booking (tier=Silver)
LTX0000389,CUST0109,2024-12-01 00:00:00,Earn,428,BKG001173,Miles earned from flight booking (tier=Gold)
LTX0000390,CUST0084,2024-11-23 00:00:00,Earn,204,BKG001175,Miles earned from flight booking (tier=Silver)
LTX0000391,CUST0082,2024-12-17 00:00:00,Earn,104,BKG001177,Miles earned from flight booking (tier=Silver)
LTX0000392,CUST0007,2024-11-24 00:00:00,Earn,122,BKG001199,Miles earned from flight booking (tier=Explorer)
LTX0000393,CUST0119,2024-11-09 00:00:00,Earn,239,BKG001202,Miles earned from flight booking (tier=Silver)
LTX0000394,CUST0078,2024-12-22 00:00:00,Earn,297,BKG001203,Miles earned from flight booking (tier=Gold)
LTX0000395,CUST0280,2024-11-27 00:00:00,Earn,188,BKG001204,Miles earned from flight booking (tier=Explorer)
LTX0000396,CUST0053,2024-12-17 00:00:00,Earn,317,BKG001205,Miles earned from flight booking (tier=Explorer)
LTX0000397,CUST0276,2024-12-07 00:00:00,Earn,85,BKG001209,Miles earned from flight booking (tier=Explorer)
LTX0000398,CUST0129,2025-01-01 00:00:00,Earn,77,BKG001210,Miles earned from flight booking (tier=Explorer)
LTX0000399,CUST0018,2024-11-24 00:00:00,Earn,152,BKG001212,Miles earned from flight booking (tier=Silver)
LTX0000400,CUST0008,2025-01-03 00:00:00,Earn,171,BKG001217,Miles earned from flight booking (tier=Explorer)
LTX0000401,CUST0143,2024-12-06 00:00:00,Earn,240,BKG001221,Miles earned from flight booking (tier=Explorer)
LTX0000402,CUST0129,2024-11-25 00:00:00,Earn,81,BKG001222,Miles earned from flight booking (tier=Explorer)
LTX0000403,CUST0286,2024-12-08 00:00:00,Earn,274,BKG001224,Miles earned from flight booking (tier=Gold)
LTX0000404,CUST0025,2024-12-18 00:00:00,Earn,1129,BKG001228,Miles earned from flight booking (tier=Silver)
LTX0000405,CUST0074,2024-12-03 00:00:00,Earn,280,BKG001232,Miles earned from flight booking (tier=Silver)
LTX0000406,CUST0154,2024-12-03 00:00:00,Earn,1066,BKG001243,Miles earned from flight booking (tier=Gold)
LTX0000407,CUST0017,2024-11-28 00:00:00,Earn,167,BKG001246,Miles earned from flight booking (tier=Gold)
LTX0000408,CUST0109,2024-12-06 00:00:00,Earn,182,BKG001249,Miles earned from flight booking (tier=Gold)
LTX0000409,CUST0113,2024-11-15 00:00:00,Earn,290,BKG001253,Miles earned from flight booking (tier=Explorer)
LTX0000410,CUST0089,2024-11-22 00:00:00,Earn,339,BKG001254,Miles earned from flight booking (tier=Explorer)
LTX0000411,CUST0023,2024-11-10 00:00:00,Earn,322,BKG001258,Miles earned from flight booking (tier=Explorer)
LTX0000412,CUST0223,2024-12-04 00:00:00,Earn,268,BKG001264,Miles earned from flight booking (tier=Silver)
LTX0000413,CUST0078,2025-01-01 00:00:00,Earn,1220,BKG001267,Miles earned from flight booking (tier=Gold)
LTX0000414,CUST0119,2024-12-13 00:00:00,Earn,379,BKG001269,Miles earned from flight booking (tier=Silver)
LTX0000415,CUST0195,2024-11-23 00:00:00,Earn,398,BKG001271,Miles earned from flight booking (tier=Gold)
LTX0000416,CUST0165,2024-11-22 00:00:00,Earn,405,BKG001273,Miles earned from flight booking (tier=Silver)
LTX0000417,CUST0143,2024-12-14 00:00:00,Earn,347,BKG001275,Miles earned from flight booking (tier=Explorer)
LTX0000418,CUST0061,2024-12-06 00:00:00,Earn,388,BKG001280,Miles earned from flight booking (tier=Silver)
LTX0000419,CUST0115,2024-11-19 00:00:00,Earn,130,BKG001285,Miles earned from flight booking (tier=Explorer)
LTX0000420,CUST0083,2024-12-19 00:00:00,Earn,206,BKG001286,Miles earned from flight booking (tier=Explorer)
LTX0000421,CUST0194,2025-01-02 00:00:00,Earn,155,BKG001288,Miles earned from flight booking (tier=Silver)
LTX0000422,CUST0023,2024-12-20 00:00:00,Earn,160,BKG001289,Miles earned from flight booking (tier=Explorer)
